x	y	z	wkt_geom
5	16	16	"Polygon((-74.1176470588235 -90,-52.9411764705882 -90,-52.9411764705882 -79.4117647058823,-74.1176470588235 -79.4117647058823,-74.1176470588235 -90))"
6	16	16	"Polygon((-52.9411764705882 -90,-31.7647058823529 -90,-31.7647058823529 -79.4117647058823,-52.9411764705882 -79.4117647058823,-52.9411764705882 -90))"
7	16	16	"Polygon((-31.764705882353 -90,-10.5882352941177 -90,-10.5882352941177 -79.4117647058823,-31.764705882353 -79.4117647058823,-31.764705882353 -90))"
8	16	16	"Polygon((-10.5882352941177 -90,10.5882352941176 -90,10.5882352941176 -79.4117647058823,-10.5882352941177 -79.4117647058823,-10.5882352941177 -90))"
9	16	16	"Polygon((10.5882352941177 -90,31.7647058823529 -90,31.7647058823529 -79.4117647058823,10.5882352941177 -79.4117647058823,10.5882352941177 -90))"
10	16	16	"Polygon((31.7647058823529 -90,52.9411764705882 -90,52.9411764705882 -79.4117647058823,31.7647058823529 -79.4117647058823,31.7647058823529 -90))"
11	16	16	"Polygon((52.9411764705882 -90,74.1176470588235 -90,74.1176470588235 -79.4117647058823,52.9411764705882 -79.4117647058823,52.9411764705882 -90))"
12	16	16	"Polygon((74.1176470588235 -90,95.2941176470588 -90,95.2941176470588 -79.4117647058823,74.1176470588235 -79.4117647058823,74.1176470588235 -90))"
13	16	16	"Polygon((95.2941176470588 -90,116.470588235294 -90,116.470588235294 -79.4117647058823,95.2941176470588 -79.4117647058823,95.2941176470588 -90))"
14	16	16	"Polygon((116.470588235294 -90,137.647058823529 -90,137.647058823529 -79.4117647058823,116.470588235294 -79.4117647058823,116.470588235294 -90))"
15	16	16	"Polygon((137.647058823529 -90,158.823529411765 -90,158.823529411765 -79.4117647058823,137.647058823529 -79.4117647058823,137.647058823529 -90))"
16	16	16	"Polygon((158.823529411765 -90,180 -90,180 -79.4117647058823,158.823529411765 -79.4117647058823,158.823529411765 -90))"
0	0	17	"Polygon((-180 80,-160 80,-160 90,-180 90,-180 80))"
1	0	17	"Polygon((-160 80,-140 80,-140 90,-160 90,-160 80))"
2	0	17	"Polygon((-140 80,-120 80,-120 90,-140 90,-140 80))"
3	0	17	"Polygon((-120 80,-100 80,-100 90,-120 90,-120 80))"
4	0	17	"Polygon((-100 80,-80 80,-80 90,-100 90,-100 80))"
5	0	17	"Polygon((-80 80,-60 80,-60 90,-80 90,-80 80))"
6	0	17	"Polygon((-60 80,-40 80,-40 90,-60 90,-60 80))"
7	0	17	"Polygon((-40 80,-20 80,-20 90,-40 90,-40 80))"
8	0	17	"Polygon((-20 80,0 80,0 90,-20 90,-20 80))"
9	0	17	"Polygon((0 80,20 80,20 90,0 90,0 80))"
10	0	17	"Polygon((20 80,40 80,40 90,20 90,20 80))"
11	0	17	"Polygon((40 80,60 80,60 90,40 90,40 80))"
12	0	17	"Polygon((60 80,80 80,80 90,60 90,60 80))"
13	0	17	"Polygon((80 80,100 80,100 90,80 90,80 80))"
14	0	17	"Polygon((100 80,120 80,120 90,100 90,100 80))"
15	0	17	"Polygon((120 80,140 80,140 90,120 90,120 80))"
16	0	17	"Polygon((140 80,160 80,160 90,140 90,140 80))"
17	0	17	"Polygon((160 80,180 80,180 90,160 90,160 80))"
0	1	17	"Polygon((-180 70,-160 70,-160 80,-180 80,-180 70))"
1	1	17	"Polygon((-160 70,-140 70,-140 80,-160 80,-160 70))"
2	1	17	"Polygon((-140 70,-120 70,-120 80,-140 80,-140 70))"
3	1	17	"Polygon((-120 70,-100 70,-100 80,-120 80,-120 70))"
4	1	17	"Polygon((-100 70,-80 70,-80 80,-100 80,-100 70))"
5	1	17	"Polygon((-80 70,-60 70,-60 80,-80 80,-80 70))"
6	1	17	"Polygon((-60 70,-40 70,-40 80,-60 80,-60 70))"
7	1	17	"Polygon((-40 70,-20 70,-20 80,-40 80,-40 70))"
8	1	17	"Polygon((-20 70,0 70,0 80,-20 80,-20 70))"
9	1	17	"Polygon((0 70,20 70,20 80,0 80,0 70))"
10	1	17	"Polygon((20 70,40 70,40 80,20 80,20 70))"
11	1	17	"Polygon((40 70,60 70,60 80,40 80,40 70))"
12	1	17	"Polygon((60 70,80 70,80 80,60 80,60 70))"
13	1	17	"Polygon((80 70,100 70,100 80,80 80,80 70))"
14	1	17	"Polygon((100 70,120 70,120 80,100 80,100 70))"
15	1	17	"Polygon((120 70,140 70,140 80,120 80,120 70))"
16	1	17	"Polygon((140 70,160 70,160 80,140 80,140 70))"
17	1	17	"Polygon((160 70,180 70,180 80,160 80,160 70))"
0	2	17	"Polygon((-180 60,-160 60,-160 70,-180 70,-180 60))"
1	2	17	"Polygon((-160 60,-140 60,-140 70,-160 70,-160 60))"
2	2	17	"Polygon((-140 60,-120 60,-120 70,-140 70,-140 60))"
3	2	17	"Polygon((-120 60,-100 60,-100 70,-120 70,-120 60))"
4	2	17	"Polygon((-100 60,-80 60,-80 70,-100 70,-100 60))"
5	2	17	"Polygon((-80 60,-60 60,-60 70,-80 70,-80 60))"
6	2	17	"Polygon((-60 60,-40 60,-40 70,-60 70,-60 60))"
7	2	17	"Polygon((-40 60,-20 60,-20 70,-40 70,-40 60))"
8	2	17	"Polygon((-20 60,0 60,0 70,-20 70,-20 60))"
9	2	17	"Polygon((0 60,20 60,20 70,0 70,0 60))"
10	2	17	"Polygon((20 60,40 60,40 70,20 70,20 60))"
11	2	17	"Polygon((40 60,60 60,60 70,40 70,40 60))"
12	2	17	"Polygon((60 60,80 60,80 70,60 70,60 60))"
13	2	17	"Polygon((80 60,100 60,100 70,80 70,80 60))"
14	2	17	"Polygon((100 60,120 60,120 70,100 70,100 60))"
15	2	17	"Polygon((120 60,140 60,140 70,120 70,120 60))"
16	2	17	"Polygon((140 60,160 60,160 70,140 70,140 60))"
17	2	17	"Polygon((160 60,180 60,180 70,160 70,160 60))"
0	3	17	"Polygon((-180 50,-160 50,-160 60,-180 60,-180 50))"
1	3	17	"Polygon((-160 50,-140 50,-140 60,-160 60,-160 50))"
2	3	17	"Polygon((-140 50,-120 50,-120 60,-140 60,-140 50))"
3	3	17	"Polygon((-120 50,-100 50,-100 60,-120 60,-120 50))"
4	3	17	"Polygon((-100 50,-80 50,-80 60,-100 60,-100 50))"
5	3	17	"Polygon((-80 50,-60 50,-60 60,-80 60,-80 50))"
6	3	17	"Polygon((-60 50,-40 50,-40 60,-60 60,-60 50))"
7	3	17	"Polygon((-40 50,-20 50,-20 60,-40 60,-40 50))"
8	3	17	"Polygon((-20 50,0 50,0 60,-20 60,-20 50))"
9	3	17	"Polygon((0 50,20 50,20 60,0 60,0 50))"
10	3	17	"Polygon((20 50,40 50,40 60,20 60,20 50))"
11	3	17	"Polygon((40 50,60 50,60 60,40 60,40 50))"
12	3	17	"Polygon((60 50,80 50,80 60,60 60,60 50))"
13	3	17	"Polygon((80 50,100 50,100 60,80 60,80 50))"
14	3	17	"Polygon((100 50,120 50,120 60,100 60,100 50))"
15	3	17	"Polygon((120 50,140 50,140 60,120 60,120 50))"
16	3	17	"Polygon((140 50,160 50,160 60,140 60,140 50))"
17	3	17	"Polygon((160 50,180 50,180 60,160 60,160 50))"
0	4	17	"Polygon((-180 40,-160 40,-160 50,-180 50,-180 40))"
1	4	17	"Polygon((-160 40,-140 40,-140 50,-160 50,-160 40))"
2	4	17	"Polygon((-140 40,-120 40,-120 50,-140 50,-140 40))"
3	4	17	"Polygon((-120 40,-100 40,-100 50,-120 50,-120 40))"
4	4	17	"Polygon((-100 40,-80 40,-80 50,-100 50,-100 40))"
5	4	17	"Polygon((-80 40,-60 40,-60 50,-80 50,-80 40))"
6	4	17	"Polygon((-60 40,-40 40,-40 50,-60 50,-60 40))"
7	4	17	"Polygon((-40 40,-20 40,-20 50,-40 50,-40 40))"
8	4	17	"Polygon((-20 40,0 40,0 50,-20 50,-20 40))"
9	4	17	"Polygon((0 40,20 40,20 50,0 50,0 40))"
10	4	17	"Polygon((20 40,40 40,40 50,20 50,20 40))"
11	4	17	"Polygon((40 40,60 40,60 50,40 50,40 40))"
12	4	17	"Polygon((60 40,80 40,80 50,60 50,60 40))"
13	4	17	"Polygon((80 40,100 40,100 50,80 50,80 40))"
14	4	17	"Polygon((100 40,120 40,120 50,100 50,100 40))"
15	4	17	"Polygon((120 40,140 40,140 50,120 50,120 40))"
16	4	17	"Polygon((140 40,160 40,160 50,140 50,140 40))"
17	4	17	"Polygon((160 40,180 40,180 50,160 50,160 40))"
0	5	17	"Polygon((-180 30,-160 30,-160 40,-180 40,-180 30))"
1	5	17	"Polygon((-160 30,-140 30,-140 40,-160 40,-160 30))"
2	5	17	"Polygon((-140 30,-120 30,-120 40,-140 40,-140 30))"
3	5	17	"Polygon((-120 30,-100 30,-100 40,-120 40,-120 30))"
4	5	17	"Polygon((-100 30,-80 30,-80 40,-100 40,-100 30))"
5	5	17	"Polygon((-80 30,-60 30,-60 40,-80 40,-80 30))"
6	5	17	"Polygon((-60 30,-40 30,-40 40,-60 40,-60 30))"
7	5	17	"Polygon((-40 30,-20 30,-20 40,-40 40,-40 30))"
8	5	17	"Polygon((-20 30,0 30,0 40,-20 40,-20 30))"
9	5	17	"Polygon((0 30,20 30,20 40,0 40,0 30))"
10	5	17	"Polygon((20 30,40 30,40 40,20 40,20 30))"
11	5	17	"Polygon((40 30,60 30,60 40,40 40,40 30))"
12	5	17	"Polygon((60 30,80 30,80 40,60 40,60 30))"
13	5	17	"Polygon((80 30,100 30,100 40,80 40,80 30))"
14	5	17	"Polygon((100 30,120 30,120 40,100 40,100 30))"
15	5	17	"Polygon((120 30,140 30,140 40,120 40,120 30))"
16	5	17	"Polygon((140 30,160 30,160 40,140 40,140 30))"
17	5	17	"Polygon((160 30,180 30,180 40,160 40,160 30))"
0	6	17	"Polygon((-180 20,-160 20,-160 30,-180 30,-180 20))"
1	6	17	"Polygon((-160 20,-140 20,-140 30,-160 30,-160 20))"
2	6	17	"Polygon((-140 20,-120 20,-120 30,-140 30,-140 20))"
3	6	17	"Polygon((-120 20,-100 20,-100 30,-120 30,-120 20))"
4	6	17	"Polygon((-100 20,-80 20,-80 30,-100 30,-100 20))"
5	6	17	"Polygon((-80 20,-60 20,-60 30,-80 30,-80 20))"
6	6	17	"Polygon((-60 20,-40 20,-40 30,-60 30,-60 20))"
7	6	17	"Polygon((-40 20,-20 20,-20 30,-40 30,-40 20))"
8	6	17	"Polygon((-20 20,0 20,0 30,-20 30,-20 20))"
9	6	17	"Polygon((0 20,20 20,20 30,0 30,0 20))"
10	6	17	"Polygon((20 20,40 20,40 30,20 30,20 20))"
11	6	17	"Polygon((40 20,60 20,60 30,40 30,40 20))"
12	6	17	"Polygon((60 20,80 20,80 30,60 30,60 20))"
13	6	17	"Polygon((80 20,100 20,100 30,80 30,80 20))"
14	6	17	"Polygon((100 20,120 20,120 30,100 30,100 20))"
15	6	17	"Polygon((120 20,140 20,140 30,120 30,120 20))"
16	6	17	"Polygon((140 20,160 20,160 30,140 30,140 20))"
17	6	17	"Polygon((160 20,180 20,180 30,160 30,160 20))"
0	7	17	"Polygon((-180 10,-160 10,-160 20,-180 20,-180 10))"
1	7	17	"Polygon((-160 10,-140 10,-140 20,-160 20,-160 10))"
2	7	17	"Polygon((-140 10,-120 10,-120 20,-140 20,-140 10))"
3	7	17	"Polygon((-120 10,-100 10,-100 20,-120 20,-120 10))"
4	7	17	"Polygon((-100 10,-80 10,-80 20,-100 20,-100 10))"
5	7	17	"Polygon((-80 10,-60 10,-60 20,-80 20,-80 10))"
6	7	17	"Polygon((-60 10,-40 10,-40 20,-60 20,-60 10))"
7	7	17	"Polygon((-40 10,-20 10,-20 20,-40 20,-40 10))"
8	7	17	"Polygon((-20 10,0 10,0 20,-20 20,-20 10))"
9	7	17	"Polygon((0 10,20 10,20 20,0 20,0 10))"
10	7	17	"Polygon((20 10,40 10,40 20,20 20,20 10))"
11	7	17	"Polygon((40 10,60 10,60 20,40 20,40 10))"
12	7	17	"Polygon((60 10,80 10,80 20,60 20,60 10))"
13	7	17	"Polygon((80 10,100 10,100 20,80 20,80 10))"
14	7	17	"Polygon((100 10,120 10,120 20,100 20,100 10))"
15	7	17	"Polygon((120 10,140 10,140 20,120 20,120 10))"
16	7	17	"Polygon((140 10,160 10,160 20,140 20,140 10))"
17	7	17	"Polygon((160 10,180 10,180 20,160 20,160 10))"
0	8	17	"Polygon((-180 0,-160 0,-160 10,-180 10,-180 0))"
1	8	17	"Polygon((-160 0,-140 0,-140 10,-160 10,-160 0))"
2	8	17	"Polygon((-140 0,-120 0,-120 10,-140 10,-140 0))"
3	8	17	"Polygon((-120 0,-100 0,-100 10,-120 10,-120 0))"
4	8	17	"Polygon((-100 0,-80 0,-80 10,-100 10,-100 0))"
5	8	17	"Polygon((-80 0,-60 0,-60 10,-80 10,-80 0))"
6	8	17	"Polygon((-60 0,-40 0,-40 10,-60 10,-60 0))"
7	8	17	"Polygon((-40 0,-20 0,-20 10,-40 10,-40 0))"
8	8	17	"Polygon((-20 0,0 0,0 10,-20 10,-20 0))"
9	8	17	"Polygon((0 0,20 0,20 10,0 10,0 0))"
10	8	17	"Polygon((20 0,40 0,40 10,20 10,20 0))"
11	8	17	"Polygon((40 0,60 0,60 10,40 10,40 0))"
12	8	17	"Polygon((60 0,80 0,80 10,60 10,60 0))"
13	8	17	"Polygon((80 0,100 0,100 10,80 10,80 0))"
14	8	17	"Polygon((100 0,120 0,120 10,100 10,100 0))"
15	8	17	"Polygon((120 0,140 0,140 10,120 10,120 0))"
16	8	17	"Polygon((140 0,160 0,160 10,140 10,140 0))"
17	8	17	"Polygon((160 0,180 0,180 10,160 10,160 0))"
0	9	17	"Polygon((-180 -10,-160 -10,-160 0,-180 0,-180 -10))"
1	9	17	"Polygon((-160 -10,-140 -10,-140 0,-160 0,-160 -10))"
2	9	17	"Polygon((-140 -10,-120 -10,-120 0,-140 0,-140 -10))"
3	9	17	"Polygon((-120 -10,-100 -10,-100 0,-120 0,-120 -10))"
4	9	17	"Polygon((-100 -10,-80 -10,-80 0,-100 0,-100 -10))"
5	9	17	"Polygon((-80 -10,-60 -10,-60 0,-80 0,-80 -10))"
6	9	17	"Polygon((-60 -10,-40 -10,-40 0,-60 0,-60 -10))"
7	9	17	"Polygon((-40 -10,-20 -10,-20 0,-40 0,-40 -10))"
8	9	17	"Polygon((-20 -10,0 -10,0 0,-20 0,-20 -10))"
9	9	17	"Polygon((0 -10,20 -10,20 0,0 0,0 -10))"
10	9	17	"Polygon((20 -10,40 -10,40 0,20 0,20 -10))"
11	9	17	"Polygon((40 -10,60 -10,60 0,40 0,40 -10))"
12	9	17	"Polygon((60 -10,80 -10,80 0,60 0,60 -10))"
13	9	17	"Polygon((80 -10,100 -10,100 0,80 0,80 -10))"
14	9	17	"Polygon((100 -10,120 -10,120 0,100 0,100 -10))"
15	9	17	"Polygon((120 -10,140 -10,140 0,120 0,120 -10))"
16	9	17	"Polygon((140 -10,160 -10,160 0,140 0,140 -10))"
17	9	17	"Polygon((160 -10,180 -10,180 0,160 0,160 -10))"
0	10	17	"Polygon((-180 -20,-160 -20,-160 -10,-180 -10,-180 -20))"
1	10	17	"Polygon((-160 -20,-140 -20,-140 -10,-160 -10,-160 -20))"
2	10	17	"Polygon((-140 -20,-120 -20,-120 -10,-140 -10,-140 -20))"
3	10	17	"Polygon((-120 -20,-100 -20,-100 -10,-120 -10,-120 -20))"
4	10	17	"Polygon((-100 -20,-80 -20,-80 -10,-100 -10,-100 -20))"
5	10	17	"Polygon((-80 -20,-60 -20,-60 -10,-80 -10,-80 -20))"
6	10	17	"Polygon((-60 -20,-40 -20,-40 -10,-60 -10,-60 -20))"
7	10	17	"Polygon((-40 -20,-20 -20,-20 -10,-40 -10,-40 -20))"
8	10	17	"Polygon((-20 -20,0 -20,0 -10,-20 -10,-20 -20))"
9	10	17	"Polygon((0 -20,20 -20,20 -10,0 -10,0 -20))"
10	10	17	"Polygon((20 -20,40 -20,40 -10,20 -10,20 -20))"
11	10	17	"Polygon((40 -20,60 -20,60 -10,40 -10,40 -20))"
12	10	17	"Polygon((60 -20,80 -20,80 -10,60 -10,60 -20))"
13	10	17	"Polygon((80 -20,100 -20,100 -10,80 -10,80 -20))"
14	10	17	"Polygon((100 -20,120 -20,120 -10,100 -10,100 -20))"
15	10	17	"Polygon((120 -20,140 -20,140 -10,120 -10,120 -20))"
16	10	17	"Polygon((140 -20,160 -20,160 -10,140 -10,140 -20))"
17	10	17	"Polygon((160 -20,180 -20,180 -10,160 -10,160 -20))"
0	11	17	"Polygon((-180 -30,-160 -30,-160 -20,-180 -20,-180 -30))"
1	11	17	"Polygon((-160 -30,-140 -30,-140 -20,-160 -20,-160 -30))"
2	11	17	"Polygon((-140 -30,-120 -30,-120 -20,-140 -20,-140 -30))"
3	11	17	"Polygon((-120 -30,-100 -30,-100 -20,-120 -20,-120 -30))"
4	11	17	"Polygon((-100 -30,-80 -30,-80 -20,-100 -20,-100 -30))"
5	11	17	"Polygon((-80 -30,-60 -30,-60 -20,-80 -20,-80 -30))"
6	11	17	"Polygon((-60 -30,-40 -30,-40 -20,-60 -20,-60 -30))"
7	11	17	"Polygon((-40 -30,-20 -30,-20 -20,-40 -20,-40 -30))"
8	11	17	"Polygon((-20 -30,0 -30,0 -20,-20 -20,-20 -30))"
9	11	17	"Polygon((0 -30,20 -30,20 -20,0 -20,0 -30))"
10	11	17	"Polygon((20 -30,40 -30,40 -20,20 -20,20 -30))"
11	11	17	"Polygon((40 -30,60 -30,60 -20,40 -20,40 -30))"
12	11	17	"Polygon((60 -30,80 -30,80 -20,60 -20,60 -30))"
13	11	17	"Polygon((80 -30,100 -30,100 -20,80 -20,80 -30))"
14	11	17	"Polygon((100 -30,120 -30,120 -20,100 -20,100 -30))"
15	11	17	"Polygon((120 -30,140 -30,140 -20,120 -20,120 -30))"
16	11	17	"Polygon((140 -30,160 -30,160 -20,140 -20,140 -30))"
17	11	17	"Polygon((160 -30,180 -30,180 -20,160 -20,160 -30))"
0	12	17	"Polygon((-180 -40,-160 -40,-160 -30,-180 -30,-180 -40))"
1	12	17	"Polygon((-160 -40,-140 -40,-140 -30,-160 -30,-160 -40))"
2	12	17	"Polygon((-140 -40,-120 -40,-120 -30,-140 -30,-140 -40))"
3	12	17	"Polygon((-120 -40,-100 -40,-100 -30,-120 -30,-120 -40))"
4	12	17	"Polygon((-100 -40,-80 -40,-80 -30,-100 -30,-100 -40))"
5	12	17	"Polygon((-80 -40,-60 -40,-60 -30,-80 -30,-80 -40))"
6	12	17	"Polygon((-60 -40,-40 -40,-40 -30,-60 -30,-60 -40))"
7	12	17	"Polygon((-40 -40,-20 -40,-20 -30,-40 -30,-40 -40))"
8	12	17	"Polygon((-20 -40,0 -40,0 -30,-20 -30,-20 -40))"
9	12	17	"Polygon((0 -40,20 -40,20 -30,0 -30,0 -40))"
10	12	17	"Polygon((20 -40,40 -40,40 -30,20 -30,20 -40))"
11	12	17	"Polygon((40 -40,60 -40,60 -30,40 -30,40 -40))"
12	12	17	"Polygon((60 -40,80 -40,80 -30,60 -30,60 -40))"
13	12	17	"Polygon((80 -40,100 -40,100 -30,80 -30,80 -40))"
14	12	17	"Polygon((100 -40,120 -40,120 -30,100 -30,100 -40))"
15	12	17	"Polygon((120 -40,140 -40,140 -30,120 -30,120 -40))"
16	12	17	"Polygon((140 -40,160 -40,160 -30,140 -30,140 -40))"
17	12	17	"Polygon((160 -40,180 -40,180 -30,160 -30,160 -40))"
0	13	17	"Polygon((-180 -50,-160 -50,-160 -40,-180 -40,-180 -50))"
1	13	17	"Polygon((-160 -50,-140 -50,-140 -40,-160 -40,-160 -50))"
2	13	17	"Polygon((-140 -50,-120 -50,-120 -40,-140 -40,-140 -50))"
3	13	17	"Polygon((-120 -50,-100 -50,-100 -40,-120 -40,-120 -50))"
4	13	17	"Polygon((-100 -50,-80 -50,-80 -40,-100 -40,-100 -50))"
5	13	17	"Polygon((-80 -50,-60 -50,-60 -40,-80 -40,-80 -50))"
6	13	17	"Polygon((-60 -50,-40 -50,-40 -40,-60 -40,-60 -50))"
7	13	17	"Polygon((-40 -50,-20 -50,-20 -40,-40 -40,-40 -50))"
8	13	17	"Polygon((-20 -50,0 -50,0 -40,-20 -40,-20 -50))"
9	13	17	"Polygon((0 -50,20 -50,20 -40,0 -40,0 -50))"
10	13	17	"Polygon((20 -50,40 -50,40 -40,20 -40,20 -50))"
11	13	17	"Polygon((40 -50,60 -50,60 -40,40 -40,40 -50))"
12	13	17	"Polygon((60 -50,80 -50,80 -40,60 -40,60 -50))"
13	13	17	"Polygon((80 -50,100 -50,100 -40,80 -40,80 -50))"
14	13	17	"Polygon((100 -50,120 -50,120 -40,100 -40,100 -50))"
15	13	17	"Polygon((120 -50,140 -50,140 -40,120 -40,120 -50))"
16	13	17	"Polygon((140 -50,160 -50,160 -40,140 -40,140 -50))"
17	13	17	"Polygon((160 -50,180 -50,180 -40,160 -40,160 -50))"
0	14	17	"Polygon((-180 -60,-160 -60,-160 -50,-180 -50,-180 -60))"
1	14	17	"Polygon((-160 -60,-140 -60,-140 -50,-160 -50,-160 -60))"
2	14	17	"Polygon((-140 -60,-120 -60,-120 -50,-140 -50,-140 -60))"
3	14	17	"Polygon((-120 -60,-100 -60,-100 -50,-120 -50,-120 -60))"
4	14	17	"Polygon((-100 -60,-80 -60,-80 -50,-100 -50,-100 -60))"
5	14	17	"Polygon((-80 -60,-60 -60,-60 -50,-80 -50,-80 -60))"
6	14	17	"Polygon((-60 -60,-40 -60,-40 -50,-60 -50,-60 -60))"
7	14	17	"Polygon((-40 -60,-20 -60,-20 -50,-40 -50,-40 -60))"
8	14	17	"Polygon((-20 -60,0 -60,0 -50,-20 -50,-20 -60))"
9	14	17	"Polygon((0 -60,20 -60,20 -50,0 -50,0 -60))"
10	14	17	"Polygon((20 -60,40 -60,40 -50,20 -50,20 -60))"
11	14	17	"Polygon((40 -60,60 -60,60 -50,40 -50,40 -60))"
12	14	17	"Polygon((60 -60,80 -60,80 -50,60 -50,60 -60))"
13	14	17	"Polygon((80 -60,100 -60,100 -50,80 -50,80 -60))"
14	14	17	"Polygon((100 -60,120 -60,120 -50,100 -50,100 -60))"
15	14	17	"Polygon((120 -60,140 -60,140 -50,120 -50,120 -60))"
16	14	17	"Polygon((140 -60,160 -60,160 -50,140 -50,140 -60))"
